"LATITUDE","LONGITUDE","FLOOR"
4864980.18006375,-7623.79734337191,1
4864978.49168375,-7623.79734337191,1
4864980.18006375,-7623.79734337191,1
4864980.18006375,-7623.79734337191,1
4864980.18006375,-7623.79734337191,1
4864979.11144626,-7616.99183224461,1
4864978.35290921,-7609.78041181396,1
4864978.35290921,-7613.24416002638,1
4864980.12348,-7623.36351403297,1
4864980.18006375,-7623.79734337191,1
4864980.18006375,-7625.3242033721,1
4864980.18006375,-7625.3242033721,1
4864980.18006375,-7625.3242033721,1
4864978.25126245,-7620.1292711007,1
4864980.18006375,-7624.91163110086,1
4864979.86128375,-7624.90932337205,1
4864979.86128375,-7624.90932337205,1
4864983.01140375,-7628.90734337206,1
4864983.01140375,-7628.90734337206,1
4864983.01140375,-7628.90734337206,1
4864984.52918375,-7629.34238337214,1
4864978.25126245,-7620.1292711007,1
4864980.37728245,-7624.91163110086,1
4864983.44904375,-7628.90734337206,1
4864980.18006375,-7628.90734337206,1
4864978.49168375,-7623.79734337191,1
4864978.49168375,-7623.79734337191,1
4864978.49168375,-7623.79734337191,1
4864976.56288245,-7616.87377110073,1
4864979.35826245,-7620.60587110021,1
4864976.68129147,-7614.96298513213,1
4864977.60986572,-7611.54914029025,1
4864978.49168375,-7623.79734337191,1
4864980.18006375,-7623.79734337191,1
4864980.18006375,-7623.79734337191,1
4864978.49168375,-7623.79734337191,1
4864978.49168375,-7623.79734337191,1
4864978.49168375,-7617.12799853006,1
4864980.18006375,-7623.79734337191,1
4864981.32302375,-7628.90734337206,1
4864981.32302375,-7624.1249833719,1
4864981.32302375,-7628.90734337206,1
4864980.18006375,-7623.79734337191,1
4864978.49168375,-7624.1249833719,1
4864981.32302375,-7624.1249833719,1
4864985.42126305,-7631.4768970258,2
4864987.49426,-7635.11406000033,2
4864987.49426,-7635.11406000033,2
4864987.49426,-7635.11406000033,2
4864987.49426,-7635.11406000033,2
4864983.44904375,-7632.49048337202,1
4864987.49426,-7635.11406000033,2
4864987.49426,-7635.11406000033,2
4864984.59200375,-7632.49048337202,1
4864980.61770375,-7627.38048337187,1
4864981.32302375,-7628.90734337206,1
4864992.84397261,-7633.94574940594,1
4864989.25354375,-7633.50192337121,1
4864989.25354375,-7633.50192337121,1
4864991.91428375,-7634.26460337128,1
4864995.04312375,-7634.88692337136,1
4864995.04312375,-7634.88692337136,1
4864990.42294375,-7633.83716337169,1
4864981.28706375,-7629.05630337159,1
4864981.28706375,-7625.80080337162,1
4864981.28706375,-7625.80080337162,1
4864981.28706375,-7625.80080337162,1
4864981.28706375,-7624.27394337143,1
4864981.72470375,-7624.27394337143,1
4864981.28706375,-7624.27394337143,1
4864977.00052245,-7620.1292711007,1
4864977.00052245,-7620.1292711007,1
4864977.00052245,-7616.87377110073,1
4864981.28706375,-7625.80080337162,1
4864989.25354375,-7633.50192337121,1
4864984.59200375,-7632.49048337202,1
4864981.32302375,-7629.38394337158,1
4864981.32302375,-7628.90734337206,1
4864981.32302375,-7628.90734337206,1
4864981.32302375,-7628.90734337206,1
4864981.32302375,-7628.90734337206,1
4864981.32302375,-7628.90734337206,1
4864981.32302375,-7628.90734337206,1
4864981.32302375,-7628.90734337206,1
4864986.28038375,-7632.49048337202,1
4865002.7962,-7639.56240000129,1
4865005.07482,-7640.21552000046,1
4865001.61078,-7639.4971600011,1
4864991.99153261,-7634.13526940586,1
4864991.56590375,-7634.16480337168,1
4864993.42978375,-7634.6990033717,1
4864993.42978375,-7634.6990033717,1
4864996.88060375,-7635.5288833716,1
4864996.88060375,-7635.5288833716,1
4864995.48544,-7637.74142000079,2
4864994.34794,-7637.4153200008,2
4864995.48544,-7637.74142000079,2
4864995.48544,-7637.74142000079,2
4864994.34794,-7637.4153200008,2
4864994.34794,-7637.4153200008,2
4864998.49228,-7638.60326000079,2
4864995.48544,-7637.74142000079,2
4865001.61078,-7639.4971600011,1
4865001.61078,-7639.4971600011,1
4865002.50505663,-7639.69255779511,1
4865006.9155449,-7640.55621859676,1
4865006.9155449,-7640.55621859676,1
4865006.9155449,-7640.55621859676,1
4865006.9155449,-7640.55621859676,1
4865008.39235274,-7641.11544544024,1
4865009.91624004,-7641.51446180505,1
4865009.94333274,-7641.56008543966,1
4865005.14729041,-7639.79179052707,1
4865005.14729041,-7639.79179052707,1
4865007.80946555,-7640.37847373547,1
4865006.25090555,-7640.20623373599,1
4865006.25090555,-7640.20623373599,1
4865007.8872,-7640.19809999988,2
4865007.41136,-7640.33628000021,2
4865007.8872,-7640.19809999988,2
4865008.12089285,-7640.70441010073,1
4865008.12089285,-7640.70441010073,1
4865009.60449285,-7641.12967010066,1
4865009.60449285,-7641.12967010066,1
4865009.60449285,-7641.12967010066,1
4865009.60449285,-7641.12967010066,1
4865009.60449285,-7641.12967010066,1
4865006.9155449,-7640.55621859676,1
4865009.60449285,-7641.12967010066,1
4865009.84178626,-7640.93532519045,1
4865009.60449285,-7641.12967010066,1
4865009.60449285,-7641.12967010066,1
4865006.93552,-7640.47446000055,2
4865006.9155449,-7640.55621859676,1
4865007.01727771,-7640.2899668918,1
4865006.9155449,-7640.55621859676,1
4865012.16074626,-7641.59998518976,1
4865012.16074626,-7641.59998518976,1
4865007.55343281,-7640.08156829539,1
4865009.51287281,-7640.36864829499,1
4865014.19016733,-7641.75150710969,1
4865009.28953974,-7640.45404701551,1
4865009.51287281,-7640.36864829499,1
4865009.28953974,-7640.45404701551,1
4865010.63680626,-7641.16318518969,1
4865009.45486068,-7640.35547357912,1
4865013.66447281,-7641.55868829477,1
4865012.54141281,-7641.23672829482,1
4865012.54141281,-7641.23672829482,1
4865013.66447281,-7641.55868829477,1
4865012.54141281,-7641.23672829482,1
4865011.03681281,-7640.80544829506,1
4865010.63593281,-7640.69060829494,1
4865012.54141281,-7641.23672829482,1
4865011.03681281,-7640.80544829506,1
4865010.65053334,-7640.94443333273,1
4865010.94768,-7641.07539999932,1
4865010.94768,-7641.07539999932,1
4865011.34856,-7641.19023999944,1
4865010.94768,-7641.07539999932,1
4865010.94768,-7641.07539999932,1
4865010.94768,-7641.07539999932,1
4865009.82462,-7640.75343999937,1
4865010.63593281,-7640.69060829494,1
4865007.55343281,-7640.08156829539,1
4865010.63593281,-7640.69060829494,1
4865009.45051281,-7640.62536829475,1
4865009.45051281,-7640.62536829475,1
4865010.63593281,-7640.69060829494,1
4865009.07737281,-7640.51836829546,1
4865009.07737281,-7640.51836829546,1
4865009.07737281,-7640.51836829546,1
4865009.07737281,-7640.51836829546,1
4865009.07737281,-7640.51836829546,1
4865007.247,-7640.83818000108,2
4865004.78246626,-7640.03410519066,1
4865004.78246626,-7640.03410519066,1
4865005.33707907,-7639.62323348588,1
4865008.28837644,-7640.48515453958,2
4865008.28837644,-7640.48515453958,2
4865007.33009974,-7640.16696701591,1
4865007.33009974,-7640.16696701591,1
4865006.93552,-7640.47446000055,2
4865006.93552,-7640.47446000055,2
4865007.46398011,-7640.29266466053,1
4865008.07396,-7641.07525999993,1
4865006.55002,-7640.63845999986,1
4865006.25848626,-7640.73176519054,1
4865006.25848626,-7640.73176519054,1
4865007.47094626,-7640.80484519008,1
4865006.33344626,-7640.47874519008,1
4865008.75809907,-7640.6038334853,1
4865009.13220626,-7640.73190518993,1
4865009.45051281,-7640.62536829475,1
4865004.81703281,-7639.57168829578,1
4865006.55313974,-7639.9441670159,1
4865004.59369974,-7639.65708701631,1
4865004.59369974,-7639.65708701631,1
4865004.81703281,-7639.57168829578,1
4865004.81703281,-7639.57168829578,1
4865004.59369974,-7639.65708701631,1
4865004.96780693,-7639.78515872093,1
4865004.90544693,-7640.04187872069,1
4865004.96780693,-7639.78515872093,1
4865005.30632693,-7640.15671872081,1
4864998.5443,-7638.61812000126,1
4864999.7137,-7638.95336000174,1
4864998.16224,-7638.6679200016,1
4864998.16224,-7638.6679200016,1
4864996.99284,-7638.33268000111,1
4865001.61078,-7639.4971600011,1
4865002.91237281,-7639.30028829637,1
4865001.80875767,-7638.88584508745,1
4864994.98352375,-7634.98508337225,1
4864998.55630375,-7635.4600833715,1
4864998.18219656,-7635.33201166688,1
4864995.50488486,-7637.96739679212,1
4864995.50488486,-7637.96739679212,1
4864990.71812486,-7633.94921679208,1
4864979.79590245,-7619.07901110002,1
4864990.77470861,-7633.99912016262,1
4864994.41273373,-7637.50282282622,1
4864994.48579691,-7637.32010507414,1
4864994.48579691,-7637.32010507414,1
4864999.62978,-7638.92936000079,2
4864991.63628,-7636.30131999999,2
4864987.38738375,-7632.96708337153,1
4864984.11840375,-7629.38394337158,1
4864987.38738375,-7632.96708337153,1
4864984.11840375,-7629.38394337158,1
4864984.55604375,-7629.38394337158,1
4864984.11840375,-7629.38394337158,1
4864984.55604375,-7629.38394337158,1
4864984.11840375,-7629.38394337158,1
4864979.59868375,-7624.27394337143,1
4864988.99275955,-7635.42246621523,2
4864988.99275955,-7635.42246621523,2
4864988.99275955,-7635.42246621523,2
4864988.99275955,-7635.42246621523,2
4864988.99275955,-7635.42246621523,2
4864988.99275955,-7635.42246621523,2
4864988.99275955,-7635.42246621523,2
4864988.62944,-7635.43947999999,2
4864988.62944,-7635.43947999999,2
4864988.62944,-7635.43947999999,2
4864982.27892306,-7627.48109702612,2
4864984.28608306,-7631.15147702614,2
4864984.7307928,-7630.73675779849,2
4864982.27892306,-7627.48109702612,2
4864982.27892306,-7627.48109702612,2
4864982.27892306,-7627.48109702612,2
4864982.27892306,-7627.48109702612,2
4864982.27892306,-7627.48109702612,2
4864982.27892306,-7627.48109702612,2
4864984.28608306,-7631.15147702614,2
4864976.12524245,-7616.87377110073,1
4864977.18264496,-7613.7076859418,1
4864978.35164051,-7610.70641337117,1
4864984.53542,-7629.23498337205,1
4864986.66144,-7636.02372000143,1
4864989.49278,-7636.02372000143,1
4864989.49278,-7636.02372000143,1
4864986.66144,-7636.02372000143,1
4864986.66144,-7636.02372000143,1
4864980.61770375,-7623.79734337191,1
4864978.11121922,-7610.29384109992,1
4864978.11121922,-7610.29384109992,1
4864978.68890245,-7620.1292711007,1
4864978.68890245,-7620.1292711007,1
4864978.68890245,-7619.71439110064,1
4864978.49168375,-7623.79734337191,1
4864978.49168375,-7623.79734337191,1
4864978.49168375,-7620.1292711007,1
4864978.49168375,-7623.79734337191,1
4864980.34283277,-7621.77379740338,1
4864979.90519277,-7623.30065740358,1
4864978.03240953,-7610.32248740276,1
4864979.04444327,-7616.69416919112,1
4864983.39246,-7632.44058000147,1
4864980.18006375,-7623.79734337191,1
4864983.39246,-7628.85744000152,1
4864979.22985528,-7616.99183224461,1
4864986.2238,-7632.44058000147,1
4864978.47004953,-7608.79562740257,1
4864982.95482,-7628.85744000152,1
4864983.93788,-7631.7853000015,1
4864985.42126305,-7631.4768970258,2
4864981.75770305,-7621.1914974887,2
4864981.75770305,-7621.1914974887,2
4864978.61009277,-7623.41341740351,1
4864983.01182644,-7627.53308710355,2
4864983.01182644,-7627.53308710355,2
4864980.14564369,-7624.42959601571,2
4864982.96920369,-7629.53737601553,2
4864983.51192,-7631.4436800003,2
4864982.27892306,-7627.48109702612,2
4864984.35192,-7631.11826000065,2
4864984.35192,-7631.11826000065,2
4864984.35192,-7631.11826000065,2
4864986.80378974,-7634.37392077301,2
4864976.68174245,-7619.71439110064,1
4864978.61054375,-7620.12696337189,1
4864978.61054375,-7619.71439110064,1
4864978.61054375,-7620.12696337189,1
4864976.48452375,-7616.45889110067,1
4864979.28148346,-7608.25355181377,1
4864977.54147528,-7612.20947224445,1
4864978.46465114,-7609.98817322281,1
4864977.54147528,-7612.20947224445,1
4864978.08685528,-7610.30691224432,1
4864977.10428626,-7613.70537821299,1
4864978.61009277,-7618.63105740334,1
4864978.41346578,-7608.74572403203,1
4864977.0538167,-7613.45992625885,1
4864976.68129147,-7614.96298513213,1
4864977.60986572,-7611.54914029025,1
4864977.0538167,-7613.45992625885,1
4864977.60986572,-7611.54914029025,1
4864976.68129147,-7614.96298513213,1
4864976.68129147,-7614.96298513213,1
4864976.68129147,-7614.96298513213,1
4864976.68129147,-7614.96298513213,1
4864978.21955,-7610.59173145735,1
4864976.56288245,-7614.96298513213,1
4864972.32224929,-7626.72160267204,1
4864971.31904929,-7629.99212267146,1
4864971.31904929,-7629.99212267146,1
4864971.31904929,-7629.99212267146,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864976.68129147,-7614.96298513213,1
4864965.30924162,-7635.72060874965,1
4864970.9791737,-7632.37893883623,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864966.8509372,-7632.35239258531,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864966.19358162,-7632.86496875029,1
4864965.30924162,-7635.72060874965,1
4864965.30924162,-7635.72060874965,1
4864990.68388,-7626.21449999958,0
4864962.94792162,-7635.78624875064,1
4864990.68388,-7626.21449999958,0
4864969.7773537,-7633.36033883579,1
4864969.7773537,-7633.36033883579,1
4864969.7773537,-7633.36033883579,1
4864993.30390736,-7632.12911928924,0
4864969.7773537,-7633.36033883579,1
4864964.12858162,-7635.75342875014,1
4864964.12858162,-7635.75342875014,1
4864955.8583737,-7639.39087883644,1
4864968.5966937,-7633.39315883629,1
4864966.2353737,-7633.45879883729,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.99451302,-7643.45268738071,1
4864947.99451302,-7643.45268738071,1
4864947.99451302,-7643.45268738071,1
4864947.99451302,-7643.45268738071,1
4864947.99451302,-7643.45268738071,1
4864947.78823493,-7643.00856523184,1
4864947.78823493,-7643.00856523184,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.78823493,-7643.00856523184,1
4864947.78823493,-7643.00856523184,1
4864948.03464,-7643.48229999989,1
4864955.83280864,-7639.30704406878,1
4864951.44750991,-7641.34193872564,1
4864951.44750991,-7641.34193872564,1
4864947.78823493,-7643.00856523184,1
4864951.69391497,-7641.81567349369,1
4864951.69391497,-7641.81567349369,1
4864950.77628991,-7642.24871872567,1
4864950.44970826,-7642.62316004934,1
4864950.97688991,-7642.52931205931,1
4864950.97688991,-7642.52931205931,1
4864951.69391497,-7641.81567349369,1
4864947.68024834,-7643.18373066371,2
4864947.94634667,-7643.45113363663,1
4864947.8138,-7643.0923999995,1
4864947.78823493,-7643.00856523184,1
4864948.00907493,-7643.39846523223,1
4864947.78823493,-7643.00856523184,1
4864947.78823493,-7643.00856523184,1
4864947.78823493,-7643.00856523184,1
4864947.78823493,-7643.00856523184,1
4864964.94452192,-7635.16537535807,2
4864958.36583493,-7637.35707856633,1
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864955.03526325,-7640.17934718715,2
4864964.66732192,-7634.67663535794,2
4864953.14007026,-7640.62408602143,2
4864953.33970335,-7641.105557091,2
4864951.28943991,-7641.55383163185,2
4864951.28943991,-7641.55383163185,2
4864951.28943991,-7641.55383163185,2
4864951.28943991,-7641.55383163185,2
4864951.28943991,-7641.55383163185,2
4864951.28943991,-7641.55383163185,2
4864951.28943991,-7641.55383163185,2
4864958.56363157,-7637.94376096856,2
4864962.01013157,-7635.96754096802,2
4864955.03526325,-7640.17934718715,2
4864947.68024834,-7643.18373066371,2
4864947.68024834,-7643.18373066371,2
4864947.68024834,-7643.18373066371,2
4864947.68024834,-7643.18373066371,2
4864955.14746365,-7639.76114683762,1
4864946.69743168,-7644.37924621931,2
4864954.90683493,-7639.33443856605,1
4864958.36583493,-7637.35707856633,1
4864955.12767493,-7639.72433856644,1
4864948.20967493,-7643.67905856587,1
4864948.3422216,-7644.037792203,1
4864948.3422216,-7644.03779220301,1
4864948.3422216,-7644.03779220301,1
4864948.3422216,-7644.037792203,1
4864948.3422216,-7644.03779220301,1
4864948.5630616,-7644.4276922034,1
4864948.3422216,-7644.03779220301,1
4864948.3422216,-7644.03779220301,1
4864948.5630616,-7644.4276922034,1
4864948.20967493,-7643.67905856587,1
4864950.99745493,-7642.60847856619,1
4864950.99745493,-7642.60847856619,1
4864950.99745493,-7642.60847856619,1
4864947.68024834,-7643.18373066371,2
4864955.14746365,-7639.76114683762,1
4864951.66867493,-7641.70169856616,1
4864955.14746365,-7639.76114683762,1
4864951.66867493,-7641.70169856616,1
4864947.68024834,-7643.18373066371,2
4864954.23864844,-7640.77382056707,2
4864948.00830975,-7643.48627551491,2
4864962.03536872,-7635.81604160564,1
4864957.67033026,-7638.77544602136,2
4864957.68514844,-7638.79760056653,2
4864957.68514844,-7638.79760056653,2
4864954.23864844,-7640.77382056707,2
4864955.09180365,-7639.68692683741,1
4864958.55080365,-7637.7095668377,1
4864955.09180365,-7639.68692683741,1
4864961.22082192,-7636.65285535847,2
4864956.54001026,-7638.5674260212,2
4864956.54001026,-7638.5674260212,2
4864956.54001026,-7638.5674260212,2
4864956.54001026,-7638.5674260212,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864956.5621336,-7638.68042157691,2
4864956.5621336,-7638.68042157691,2
4864960.0086336,-7636.70420157637,2
4864956.5621336,-7638.68042157691,2
4864953.1621936,-7640.73708157714,2
4864965.23256182,-7633.54240545393,2
4864956.53039178,-7638.62213612238,2
4864961.2356401,-7636.67500990365,2
4864961.2356401,-7636.67500990365,2
4864962.654,-7635.26005999967,2
4864962.654,-7635.26005999967,2
4864962.654,-7635.26005999967,2
4864962.654,-7635.26005999967,2
4864964.95536182,-7633.05366545381,2
4864961.52368,-7635.05203999951,2
4864957.0664,-7639.20446000025,2
4864962.50796182,-7635.04104545475,2
4864964.53610192,-7634.47977535819,2
4864964.53610192,-7634.47977535819,2
4864962.50796182,-7635.04104545475,2
4864964.53610192,-7634.47977535819,2
4864964.53610192,-7634.47977535819,2
4864961.1044201,-7636.4781499039,2
4864944.68755168,-7646.54428621909,2
4864946.67530834,-7644.2662506636,2
4864946.67530834,-7644.2662506636,2
4864947.68024834,-7643.18373066371,2
4864947.68024834,-7643.18373066371,2
4864947.68024834,-7643.18373066371,2
4864947.68024834,-7643.18373066371,2
4864945.69249168,-7645.4617662192,2
4864945.69249168,-7645.4617662192,2
4864945.69249168,-7645.4617662192,2
4864943.81104,-7647.44788000062,2
4864947.68024834,-7643.18373066371,2
4864945.69249168,-7645.4617662192,2
4864945.69249168,-7645.4617662192,2
4864947.8308,-7643.11780000106,2
4864948.03464,-7643.48229999989,1
4864948.03464,-7643.48229999989,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864948.03464,-7643.48229999989,1
4864948.25548,-7643.87220000029,1
4864948.03464,-7643.48229999989,1
4864948.25548,-7643.87220000029,1
4864948.25548,-7643.87220000029,1
4864948.25548,-7643.87220000029,1
4864948.03464,-7643.48229999989,1
4864948.25548,-7643.87220000029,1
4864948.25548,-7643.87220000029,1
4864948.65135493,-7644.45885856666,1
4864948.43051493,-7644.06895856626,1
4864954.87486498,-7639.21491375017,1
4864958.33386498,-7637.23755375046,1
4864958.33386498,-7637.23755375046,1
4864958.51645303,-7637.72698071499,1
4864958.51645303,-7637.72698071499,1
4864959.0642535,-7637.39305167339,2
4864958.57211303,-7637.8012007152,1
4864955.64219016,-7639.33671611792,2
4864961.8504,-7635.46355333428,1
4864961.8504,-7635.46355333428,1
4864961.87409005,-7635.41824851861,1
4864965.13249005,-7633.16029518525,1
4864958.57211303,-7637.8012007152,1
4864955.33395302,-7640.16846071531,1
4864955.33395302,-7640.16846071531,1
4864961.8504,-7635.46355333428,1
4864961.8504,-7635.46355333428,1
4864961.8504,-7635.46355333428,1
4864959.66156085,-7637.03526726282,1
4864951.8012216,-7642.06043220329,1
4864948.3422216,-7644.037792203,1
4864955.0393816,-7639.69317220318,1
4864955.0393816,-7639.69317220318,1
4864955.96568033,-7639.63563754604,1
4864955.96568033,-7639.63563754604,1
4864948.3422216,-7644.037792203,1
4864955.96568033,-7639.63563754604,1
4864948.3422216,-7644.037792203,1
4864958.36583493,-7637.35707856633,1
4864958.31017493,-7637.28285856612,1
4864961.79474,-7635.38933333407,1
4864949.70838844,-7642.62246056714,2
4864958.31017493,-7637.28285856612,1
4864958.31017493,-7637.28285856612,1
4864958.31017493,-7637.28285856612,1
4864949.70838844,-7642.62246056714,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864960.06837858,-7636.3318398026,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864953.14007026,-7640.62408602143,2
4864951.61301493,-7641.62747856595,1
4864949.70838844,-7642.62246056714,2
4864949.70838844,-7642.62246056714,2
4864949.70838844,-7642.62246056714,2
4864949.70838844,-7642.62246056714,2
4864954.82601168,-7639.75258621877,2
4864958.2576935,-7637.75421167306,2
4864958.2576935,-7637.75421167306,2
4864958.28643157,-7637.45502096843,2
4864955.13194975,-7639.94213551427,2
4864955.13194975,-7639.94213551427,2
4864958.40094,-7637.59743999988,2
4864958.40094,-7637.59743999988,2
4864958.28643157,-7637.45502096843,2
4864954.85474975,-7639.45339551414,2
4864954.85474975,-7639.45339551414,2
4864954.85474975,-7639.45339551414,2
4864954.85474975,-7639.45339551414,2
4864954.85474975,-7639.45339551414,2
4864954.85474975,-7639.45339551414,2
4864958.28643157,-7637.45502096843,2
4864947.00336975,-7644.5687955148,2
4864947.00336975,-7644.5687955148,2
4864947.00336975,-7644.5687955148,2
4864947.00336975,-7644.5687955148,2
4864947.00336975,-7644.5687955148,2
4864947.87988143,-7643.66520173327,2
4864946.87494143,-7644.74772173316,2
4864947.00336975,-7644.5687955148,2
4864947.87988143,-7643.66520173327,2
4864936.33873079,-7650.67053518277,1
4864941.35966,-7647.33632000089,1
4864936.14431079,-7649.39183518347,1
4864936.14431079,-7649.39183518347,1
4864936.14431079,-7649.39183518347,1
4864935.20686,-7648.58192000091,1
4864935.20686,-7648.58192000091,1
4864936.3263,-7650.65246000066,1
4864936.3263,-7650.65246000066,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864935.40128,-7649.86062000021,1
4864936.3263,-7650.65246000066,1
4864934.92828,-7649.42631999999,1
4864934.92828,-7649.42631999999,1
4864934.92828,-7649.42631999999,1
4864936.33873079,-7650.67053518277,1
4864937.26375079,-7651.46237518322,1
4864937.26375079,-7651.46237518322,1
4864937.26375079,-7651.46237518322,1
4864937.26375079,-7651.46237518322,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.78823493,-7643.00856523184,1
4864947.78823493,-7643.00856523184,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864948.03464,-7643.48229999989,1
4864948.03464,-7643.48229999989,1
