"LATITUDE","LONGITUDE","FLOOR"
4864962.36356343,-7638.17536008683,2
4864962.44072396,-7630.30293691209,2
4864962.44304447,-7630.37470978491,2
4864962.56035239,-7630.28663417946,2
4864962.2330306,-7630.54938377511,2
4864963.7857146,-7629.81230612783,2
4864961.57685584,-7630.63095400995,2
4864961.59781693,-7630.73891555602,2
4864961.92554035,-7630.7509199671,2
4864961.57749522,-7630.83697160512,2
4864960.05523218,-7625.83991504212,2
4864952.41240799,-7644.64069537028,1
4864959.31897113,-7627.3875578234,2
4864954.28195351,-7644.03881522027,1
4864954.72867498,-7643.82872561411,1
4864954.42655761,-7643.88108954743,1
4864954.63668079,-7644.30984788513,1
4864954.60584179,-7644.33591893809,1
4864954.46853532,-7644.28231342809,1
4864954.41162249,-7644.18108216686,1
4864954.35013749,-7644.16530938715,1
4864954.69116967,-7648.39297035318,1
4864954.68072976,-7648.43004854626,1
4864954.69873039,-7648.41873572841,1
4864954.66857154,-7648.34013942291,1
4864954.38877401,-7652.47873400124,1
4864954.36118734,-7652.46723152029,1
4864961.2010285,-7652.43594263046,1
4864961.03667696,-7652.5585952776,1
4864961.11923327,-7652.56145068739,1
4864953.26518541,-7634.77282780633,2
4864961.09379637,-7651.89219515026,1
4864959.02156439,-7652.26784137254,1
4864959.04340452,-7652.15885221117,1
4864959.12695805,-7652.30657541931,1
4864953.06899094,-7634.6191004118,2
4864961.15838561,-7637.48365966937,2
4864960.04084816,-7631.70231057698,2
4864961.98698778,-7647.60413016872,1
4864961.57788619,-7637.76179231993,2
4864961.37775839,-7637.76685031905,2
4864961.41931523,-7637.85937248309,2
4864961.39319871,-7638.2363808765,2
4864951.12974412,-7649.94424498769,1
4864950.02452395,-7649.72792351087,1
4864951.12532731,-7649.94559732467,1
4864961.7128881,-7640.28017037385,2
4864962.11976243,-7638.079326179,2
4864962.31740221,-7638.0368327163,2
4864962.36824922,-7638.03605865443,2
4864962.31740221,-7638.2499011805,2
4864962.23679887,-7638.55706204707,2
4864962.23592074,-7638.53780399483,2
4864962.31993166,-7638.48221495505,2
4864962.31993166,-7638.5007194071,2
4864962.43671716,-7638.44521062793,2
4864961.62937811,-7638.02093325361,2
4864961.64189666,-7638.21897422002,2
4864961.72179343,-7638.28229240121,2
4864960.89628548,-7637.79954164034,2
4864961.24266395,-7637.80966829143,2
4864961.24394824,-7637.80608976706,2
4864961.22433662,-7637.97021033236,2
4864961.58489928,-7638.00300576955,2
4864961.45186544,-7638.00995947446,2
4864961.58489928,-7638.00300576955,2
4864961.7846233,-7637.97442057342,2
4864961.61805263,-7638.03243678515,2
4864960.74593838,-7638.55215736282,2
4864960.98163491,-7637.95570858246,2
4864961.62404649,-7638.02756996244,2
4864961.62127449,-7637.95067604688,2
4864960.98406792,-7638.05846114707,2
4864961.74669219,-7637.98882595241,2
4864961.58864273,-7638.26933557981,2
4864960.96905549,-7638.08404630348,2
4864960.76829978,-7638.73257999902,2
4864961.59969086,-7638.63402413584,2
4864961.59969086,-7638.63402413584,2
4864961.53253531,-7638.81984823283,2
4864961.53253531,-7638.8376195314,2
4864962.18148141,-7639.08356362221,2
4864961.96883316,-7639.08180811861,2
4864961.54865842,-7639.15916102845,2
4864961.53946136,-7639.16376912704,2
4864961.44641355,-7639.18328597458,2
4864956.96044575,-7641.40615086135,2
4864952.95592981,-7645.24979584706,2
4864951.86783313,-7645.92267895997,2
4864956.34969189,-7641.34526455392,2
4864956.25195394,-7641.34155102693,2
4864948.83243557,-7644.62659931765,1
4864949.43524591,-7644.62874915564,1
4864949.1419824,-7644.82958413834,1
4864948.94136108,-7644.86623143448,1
4864948.96356746,-7644.86623143448,1
4864948.88462844,-7644.84685538629,1
4864947.64597894,-7645.21386990277,1
4864947.84247784,-7644.84855958372,1
4864947.68240065,-7645.19803073591,1
4864946.8837961,-7645.75020425848,1
4864946.19255062,-7646.21050264248,1
4864946.22046728,-7646.2125711791,1
4864946.06323479,-7646.47181408498,1
4864947.81643398,-7645.00105373006,1
4864947.82617525,-7645.11305084214,1
4864958.59992571,-7642.44931574191,1
4864947.89060041,-7645.17498366094,1
4864958.53963381,-7641.90120107714,1
4864960.98777404,-7638.87009815241,1
4864959.92403915,-7639.37431701951,1
4864959.84740065,-7639.95912630369,1
4864959.84740065,-7639.9538901037,1
4864961.83367503,-7637.73642154553,2
4864959.98269346,-7639.99727648747,1
4864962.00911367,-7637.83481031415,2
4864956.07035161,-7638.77463207383,1
4864955.76217799,-7638.24664900461,1
4864956.87167372,-7637.46002581016,1
4864960.92808032,-7638.17938588467,1
4864957.23539833,-7640.25463910989,1
4864957.92218598,-7642.32886992439,1
4864957.83629752,-7642.32246111724,1
4864957.91372331,-7640.04158692127,1
4864957.6641904,-7640.26419966755,1
4864957.60982839,-7639.37717502452,1
4864957.84311344,-7642.43568744346,1
4864959.62029747,-7641.50237361102,1
4864959.62242562,-7641.51438390042,1
4864959.69513354,-7641.33481509505,1
4864959.69617283,-7641.35997336231,1
4864959.63678141,-7641.41800602623,1
4864959.70948934,-7641.25199509693,1
4864959.62242562,-7641.51438390042,1
4864959.69957541,-7641.41185653227,1
4864959.62242562,-7641.51438390042,1
4864959.53766026,-7641.35213220694,1
4864962.44960852,-7639.04040777201,1
4864962.34645609,-7639.13071281761,1
4864961.35700272,-7637.72813381089,2
4864953.15212176,-7639.46466610135,1
4864953.18158267,-7639.45549961693,1
4864952.82229755,-7639.55184643428,1
4864961.31420973,-7637.76102403327,2
4864961.49213254,-7637.71307528115,2
4864961.49213254,-7637.71307528115,2
4864961.49213254,-7637.71307528115,2
4864961.58909436,-7637.66421957121,2
4864965.86189605,-7636.02146001469,2
4864961.50747867,-7637.61182083937,2
4864961.49213254,-7637.71307528115,2
4864961.58909436,-7637.64404611632,2
4864961.40008204,-7637.62726615828,2
4864961.4897683,-7637.65270687011,2
4864952.6956759,-7640.0606557231,1
4864961.22422334,-7637.76624856155,2
4864961.34968368,-7637.92217252857,2
4864961.21268398,-7637.73814690239,2
4864961.68062528,-7637.99860740172,2
4864962.2982398,-7637.83946469713,2
4864962.32468913,-7638.15409562182,2
4864962.33765153,-7637.9694139901,2
4864962.1303569,-7638.08786096851,2
4864962.04835756,-7638.58151028531,2
4864962.10286296,-7638.58151028531,2
4864962.1384859,-7638.55407418063,2
4864962.0506802,-7638.42325169473,2
4864962.29206521,-7634.60670512437,2
4864962.1480329,-7635.01154149459,2
4864962.25881387,-7634.99346961896,2
4864962.25004876,-7634.97585307694,2
4864962.32264772,-7634.70790616663,2
4864962.30414275,-7634.71816607638,2
4864962.30203721,-7634.70619823789,2
4864962.1416197,-7634.87085649761,2
4864952.36699386,-7638.99925447016,2
4864952.61326165,-7638.86261284468,2
4864952.59625246,-7638.88483599223,2
4864960.11091839,-7635.37558599336,2
4864960.29321396,-7635.3472739842,2
4864960.33567588,-7635.29745013268,2
4864949.98055638,-7641.32765612356,2
4864951.8261055,-7640.52150779544,2
4864951.93656122,-7640.48653851523,2
4864930.25478501,-7655.16447667231,1
4864935.42542724,-7656.88916105539,1
4864930.09063032,-7654.42979190689,1
4864930.27338803,-7653.38719247983,1
4864930.96742926,-7653.15135318102,1
4864931.03428287,-7653.70665780145,1
4864936.30672391,-7654.07053939126,1
4864932.86182622,-7655.23546309164,1
4864935.01275865,-7653.49804104681,1
4864933.64437218,-7654.77448656898,1
4864925.26401154,-7655.14479613207,1
4864933.80293996,-7653.64930860133,1
4864933.57553855,-7653.61678372035,1
4864934.08830624,-7653.9822959672,1
4864935.79778175,-7653.9235153072,1
4864936.05113142,-7654.27354062503,1
4864935.76479569,-7651.84121203388,1
4864935.3218301,-7651.11380615455,1
4864935.24297138,-7653.9130967311,1
4864935.55327837,-7653.84153142862,1
4864934.67701714,-7652.91281303071,1
4864940.90243822,-7658.47997432747,1
4864940.92705683,-7656.74557008589,1
4864941.07987658,-7652.41325455849,1
4864945.52349739,-7652.48182517227,1
4864945.63567951,-7646.982271748,1
4864945.83814791,-7646.58556201378,1
4864946.70130815,-7646.32260047493,1
4864946.93870727,-7646.248551976,1
4864946.80372524,-7646.34914453656,1
4864946.91024429,-7646.43458390122,1
4864948.55848107,-7646.81846287889,1
4864948.58656721,-7646.71274607135,1
4864948.83861593,-7647.0276073706,1
4864948.45909126,-7647.30207041755,1
