"LATITUDE","LONGITUDE","FLOOR"
4864955.8686844,-7635.35337352969,1
4864955.22528357,-7633.68254339652,1
4864956.40130381,-7635.64740566302,1
4864956.43788501,-7635.63774866303,1
4864956.28659043,-7635.69123096302,1
4864956.43211086,-7636.04685807634,1
0,-7633.02604992058,2
0,-7632.31535360254,2
4864957.6538119,-7635.6192745699,1
4864957.4895987,-7635.47196336989,1
4864957.41730739,-7635.66202238991,1
4864957.78204704,-7635.66932158991,1
4864957.76037924,-7635.63367018991,1
4864957.83732044,-7635.82836678988,1
4864957.78204704,-7635.62532138991,1
4864957.86007934,-7635.70606096987,1
4864952.85920317,-7618.54030766316,1
0,-7632.07116825022,2
0,-7632.21402214024,2
0,-7632.09445244983,2
0,-7631.57724117979,2
0,-7631.59190937978,2
0,-7631.64385470649,2
0,-7631.47607631973,2
0,-7631.63417856647,2
0,-7631.57755150752,2
0,-7631.85265413152,2
0,-7630.90877258132,2
0,-7631.09229567841,2
0,-7631.30777611173,2
0,-7631.25429512609,2
0,-7631.24862192609,2
0,-7631.18238295565,2
0,-7631.16432293563,2
0,-7630.86871981567,2
0,-7630.84917618565,2
0,-7631.03394056565,2
4864947.50153428,-7633.612324663,1
4864947.40482608,-7633.4394127763,1
4864947.35582538,-7633.63521557628,1
4864949.60845449,-7635.28196460976,1
4864949.09042598,-7635.46582940977,1
4864954.96134767,-7635.28491135971,1
4864955.00142477,-7635.37260017968,1
4864954.49500284,-7635.53474376978,1
4864954.4415409,-7635.48472465977,1
4864953.55795469,-7633.36554870982,1
4864949.5138641,-7626.93077876627,1
4864948.60309558,-7622.47371925953,1
4864953.16814436,-7628.1517231296,1
4864954.03460416,-7629.26898538626,1
4864953.77143999,-7629.39186719626,1
4864956.08818965,-7633.88923226659,1
4864954.99841124,-7633.81572255336,1
4864951.99268275,-7626.42658071637,1
4864954.98794074,-7633.91263119336,1
4864949.04794795,-7628.03361312985,1
4864951.47167818,-7630.53305488657,1
4864949.28624801,-7628.03754776991,1
4864952.43690607,-7633.34265448345,1
4864954.72454222,-7632.87248213333,1
4864956.51175571,-7628.80731748977,1
4864952.22836247,-7629.53307464989,1
4864951.41186787,-7627.65174925992,1
4864954.24833305,-7634.86916603329,1
4864951.55219118,-7630.88613599989,1
4864954.69307538,-7626.40471791647,1
4864952.14349173,-7626.69543043618,1
0,-7631.08609239631,2
0,-7631.36916837636,2
0,-7631.42735175349,2
4864952.21468588,-7632.76392574294,1
0,-7630.44791131346,2
0,-7630.61541139345,2
0,-7630.63270178338,2
0,-7630.28435237335,2
0,-7630.48929067338,2
0,-7630.4312349769,2
0,-7630.92151288692,2
0,-7630.86001348682,2
0,-7630.8109436868,2
0,-7630.7262353868,2
4864957.07984992,-7624.49053302977,1
4864957.61325863,-7625.34942281626,1
4864956.08248055,-7623.85875260958,1
4864956.55207868,-7621.68616329622,1
4864957.55041217,-7618.18122538309,1
4864952.61084842,-7611.07692315622,1
4864959.42512439,-7632.81670202664,1
4864952.32935452,-7621.20570593641,1
4864959.51334829,-7632.52193124667,1
4864959.49216462,-7624.91319862327,1
4864954.09238343,-7625.43015716646,1
4864955.32652839,-7627.66267509304,1
4864956.48870781,-7625.14569343303,1
4864956.09261923,-7625.17747471979,1
4864954.04686776,-7622.07217472636,1
4864952.19774775,-7610.30232560305,1
4864953.76718894,-7610.98472807974,1
4864952.90666107,-7614.61952742641,1
4864952.61237174,-7614.3775287864,1
4864952.85122302,-7611.98481736975,1
4864952.52367994,-7610.68653811622,1
4864952.13649474,-7616.71384398605,1
4864953.45778816,-7611.25776507307,1
4864951.54426348,-7610.31433527956,1
4864951.2030326,-7625.81711191847,1
4864950.6047745,-7629.34376590146,1
4864950.60471203,-7628.79783321157,1
4864951.0872719,-7631.66672442525,1
4864951.11539966,-7636.31415563858,1
4864951.23627482,-7637.26237453888,1
4864951.01964352,-7637.22326681838,1
4864950.82972052,-7636.57773085143,1
4864950.63848205,-7628.77149877153,1
4864951.71173236,-7611.56973274624,1
4864952.37020896,-7631.99027515523,1
4864952.90098512,-7638.30889678553,1
4864952.25131072,-7632.49451594892,1
4864951.88634895,-7627.99492198328,1
4864951.76052015,-7629.06644014308,1
4864951.75902935,-7627.70662230989,1
4864952.01262922,-7629.01231794311,1
4864952.46504366,-7628.72271687951,1
4864952.14722748,-7628.46368514304,1
4864951.74942251,-7639.09251719815,1
4864951.05751505,-7637.79188023495,1
4864950.53915331,-7628.46402350215,1
4864951.62739718,-7623.8828978864,1
4864951.49712706,-7623.21778424851,1
4864951.4248538,-7623.08784693962,1
4864951.34204924,-7624.96459085249,1
4864951.40273744,-7624.36166291522,1
4864952.47590108,-7622.57144707157,1
4864951.62739718,-7634.39839664504,1
4864951.400802,-7623.17064170794,1
0,0,0
4864952.24352103,-7632.09937302452,1
0,0,0
4864952.18338505,-7630.26798175794,1
4864951.11132751,-7631.27145130075,1
4864951.53001741,-7631.31549073432,1
0,0,0
4864951.99326409,-7632.37391121121,1
4864952.89958195,-7631.96625203799,1
4864952.88358882,-7632.09518917158,1
4864950.4104568,-7640.27981775802,1
4864952.69450615,-7633.72774244127,1
4864951.21584305,-7639.71456098838,1
4864949.4996027,-7640.6049913676,1
4864950.58687852,-7640.00570584705,1
4864949.5856436,-7639.37426351371,1
4864950.27650037,-7639.00888907379,1
4864949.19907304,-7639.17359347377,1
4864949.18914641,-7639.30720744086,1
4864949.1514796,-7639.34559425068,1
4864950.5018443,-7638.98182242082,1
4864949.15607096,-7643.91358060322,1
4864949.25074456,-7643.88188640323,1
4864949.15134791,-7643.88249825989,1
4864949.19275812,-7643.8863972599,1
4864949.08335371,-7643.55295572609,1
4864949.22240265,-7643.55090612609,1
4864948.9942954,-7643.7029376561,1
4864949.01417101,-7643.75549345613,1
4864949.0238904,-7643.70831600614,1
4864948.83830331,-7637.70862707285,1
4864948.94229213,-7637.77743887619,1
4864948.80075646,-7637.87505409282,1
4864950.69907883,-7638.36738743272,1
4864950.71433765,-7637.19896110297,1
4864949.71640937,-7637.61603540952,1
4864949.42786583,-7637.92494439637,1
4864949.11457112,-7637.77165091963,1
4864949.30301452,-7637.59840201964,1
4864949.13613328,-7637.53277007961,1
4864950.49376408,-7636.84713047607,1
0,-7638.26636497699,2
4864947.71881264,-7643.85898912643,1
4864947.57961643,-7644.07236409004,1
4864947.7962068,-7644.11398075333,1
4864948.22264796,-7644.12616075333,1
4864948.22264796,-7644.12616075333,1
4864948.22264796,-7644.33654225332,1
4864948.19873365,-7644.31080885329,1
4864948.10865132,-7644.92967610281,1
0,-7636.57485241244,2
4864947.57257404,-7640.22191360099,1
0,-7638.22165512467,2
0,-7638.24868802468,2
0,-7638.22471682468,2
0,-7638.26975852468,2
0,-7637.18244464569,2
0,-7637.18244464569,2
0,-7636.41936624662,2
0,-7638.25911562468,2
0,-7636.97067664568,2
0,-7636.98189944568,2
0,-7636.98189944568,2
0,-7638.76856281383,2
0,-7638.76867441383,2
0,-7634.12768066628,2
0,-7634.40321872627,2
0,-7634.44978992627,2
0,-7634.50027236628,2
0,-7633.14739177852,2
0,-7634.36253338627,2
0,-7634.30761667295,2
0,-7634.45654955296,2
0,-7634.53534427294,2
0,-7631.86392386943,2
4864947.09512333,-7633.66752882315,1
0,-7632.58216110802,2
4864949.00277575,-7633.05923071005,1
4864949.7851607,-7633.16771998342,1
4864949.64470261,-7633.17161898342,1
4864950.04127278,-7633.19405723353,1
4864950.26508312,-7644.58400211065,1
4864950.20149772,-7644.76139264061,1
4864950.13470402,-7644.73819884057,1
4864949.99668732,-7644.72754682388,1
4864950.3400365,-7643.59240561393,1
4864950.3617424,-7643.62359761396,1
4864950.3617424,-7643.61190061395,1
4864950.3334113,-7643.5718410139,1
4864950.13470402,-7644.71890244057,1
4864950.00331252,-7644.71087962389,1
4864950.14362204,-7644.74759857737,1
4864949.71020781,-7644.81536862719,1
4864950.12161984,-7644.6969119273,1
0,-7640.57945710783,2
4864950.03641352,-7644.70821611053,1
4864949.97808906,-7645.05275692727,1
4864949.83106476,-7645.01689137721,1
4864949.97744996,-7645.07225192729,1
0,-7640.89867587783,2
0,-7637.03772506022,2
0,-7636.14105542905,2
4864949.4923153,-7643.14703102543,1
0,-7637.18494786024,2
0,-7636.97457010023,2
0,-7637.00411770025,2
0,-7637.50942280692,2
4864948.19132223,-7643.77326662549,1
4864946.21343193,-7644.72118355465,1
4864948.19361763,-7643.77326662549,1
0,-7638.73018518739,2
0,-7637.88043911128,2
0,-7637.81143831128,2
0,-7637.88043911128,2
0,-7637.81143831128,2
0,-7638.39255514463,2
0,-7638.43120674463,2
0,-7638.55679134462,2
0,-7638.49861574462,2
0,-7638.47696534463,2
0,-7638.14361663363,2
0,-7638.4948622336,2
0,-7638.43114128922,2
0,-7637.67422670917,2
0,-7637.68260820916,2
0,-7637.69879440917,2
0,-7637.67958770917,2
0,-7637.70425860916,2
0,-7637.70425860916,2
0,-7637.72044480916,2
0,-7637.35440452154,2
0,-7637.4425691882,2
0,-7637.46028657828,2
0,-7636.94153545165,2
0,-7637.11629255166,2
0,-7637.10170475166,2
0,-7637.00483061165,2
0,-7636.96742205165,2
0,-7637.35301491161,2
0,-7637.15358951165,2
0,-7641.17995156519,2
0,-7641.12510596289,2
0,-7641.12510596289,2
0,-7641.31350646955,2
0,-7641.30873066956,2
0,-7642.67900089019,2
0,-7642.59858089021,2
0,-7642.88745219018,2
0,-7642.87662699018,2
0,-7642.87662699018,2
0,-7644.39593001694,2
0,-7646.97768507181,2
0,-7647.56205283175,2
0,-7645.49336300701,2
0,-7645.19448610667,2
4864948.32856176,-7645.12979028428,1
4864949.14235875,-7645.10155947763,1
4864948.92350643,-7645.09736987762,1
4864948.92350643,-7645.09736987762,1
4864948.92350643,-7645.09736987762,1
4864949.0080816,-7645.06773747758,1
4864948.37112239,-7644.83467617755,1
4864948.37936813,-7645.2729681808,1
4864948.14964152,-7644.80820532761,1
4864946.68666778,-7645.75398743382,1
4864945.95975434,-7646.46392366683,1
4864945.85155774,-7646.39548699992,1
4864945.76373621,-7646.64643578015,1
4864948.24455163,-7645.33109417083,1
4864948.11561883,-7645.36086471079,1
4864949.90204017,-7645.07619595742,1
4864948.01481523,-7645.3502227108,1
4864949.68706601,-7644.81169176689,1
4864949.37318574,-7643.19960979853,1
4864949.11646416,-7643.24327225213,1
4864949.13274773,-7643.43875333582,1
4864949.12603553,-7643.43875333582,1
0,-7638.03862687563,2
4864949.09374093,-7643.3931266358,1
0,-7638.20522527563,2
4864948.33053938,-7641.16310120473,1
4864947.55193166,-7642.5468350875,1
4864947.86304185,-7640.15156815039,1
4864948.81218743,-7642.50016925418,1
4864947.50801711,-7640.20119158964,1
4864948.77553428,-7643.35906222228,1
4864948.77111748,-7643.47142882227,1
4864947.94585567,-7640.2862540561,1
4864947.80510849,-7640.28447438966,1
4864947.81182069,-7639.63230325298,1
4864948.73845037,-7643.45490998883,1
4864949.50055789,-7642.9876605454,1
4864949.50497469,-7642.99545854541,1
4864949.29326805,-7642.995713712,1
4864949.29788565,-7643.111979312,1
4864949.54717949,-7643.10392614539,1
4864949.33768125,-7643.10418131199,1
4864949.50497469,-7642.99545854541,1
4864949.43819775,-7643.068334262,1
4864949.50276629,-7642.9915595454,1
4864948.37747517,-7643.40048387499,1
4864950.14782254,-7643.18944047681,1
4864948.91359557,-7643.56093051669,1
0,-7638.79558477337,2
4864949.44096794,-7642.94863971012,1
4864949.52613558,-7642.95714727681,1
4864948.19565641,-7643.41841051669,1
0,-7638.88935263005,2
0,-7639.17547785291,2
0,-7639.17547785291,2
0,-7639.17547785291,2
0,-7639.20419205289,2
0,-7637.14260688742,2
0,-7639.17558945292,2
0,-7639.17547785291,2
0,-7639.21501725289,2
0,-7639.12582515292,2
0,-7639.08898785292,2
4864949.43000208,-7643.22198573363,1
0,-7637.6997305513,2
0,-7637.93760855127,2
0,-7637.6997305513,2
0,-7638.18277974465,2
0,-7638.40975008693,2
0,-7638.30046001999,2
0,-7638.25137093999,2
0,-7638.39983410898,2
0,-7638.78113718896,2
0,-7638.78113718896,2
0,-7638.78113718896,2
0,-7638.75564978895,2
0,-7636.82995328334,2
0,-7637.18483016332,2
0,-7637.17400496332,2
0,-7637.19565536331,2
0,-7637.00953416333,2
0,-7637.00953416333,2
0,-7636.88145896333,2
0,-7637.14862916332,2
0,-7644.10767500782,2
0,-7644.00748316782,2
0,-7644.00748316782,2
0,-7639.69394827893,2
0,-7639.71572883894,2
0,-7639.65075907894,2
0,-7643.92850172723,2
0,-7643.95060830782,2
0,-7644.03956316783,2
4864929.84621498,-7655.63381198348,1
4864932.94418438,-7656.50495294015,1
4864929.57937623,-7654.53779558342,1
4864929.68096154,-7653.34014061701,1
4864930.46848256,-7653.9176898471,1
4864930.67097758,-7655.16317670339,1
4864935.61999387,-7654.98760398319,1
4864931.91830757,-7653.89877837314,1
4864933.57971332,-7652.02311286274,1
4864930.77514788,-7653.08190580624,1
4864924.12115509,-7653.49033322984,1
4864930.99874733,-7652.38408413977,1
4864930.99828414,-7652.2224932364,1
4864931.28036113,-7652.42825772314,1
4864934.9377274,-7653.93808454322,1
4864935.01058126,-7653.76790650332,1
4864934.23501828,-7650.63782993025,1
4864933.97483401,-7650.18199018993,1
4864933.27769265,-7653.03309434302,1
4864934.28859555,-7653.30028156316,1
4864933.51537302,-7653.62991383296,1
4864939.95055425,-7658.39218128643,1
4864940.17431084,-7657.2489698131,1
4864941.10459661,-7653.78747199277,1
4864940.40320199,-7654.18416916946,1
4864940.73011881,-7646.42416439988,1
4864941.11120826,-7646.13478606653,1
4864943.74295278,-7645.92666706977,1
4864943.76109201,-7645.8641349464,1
4864943.62042011,-7646.06852545309,1
4864943.63121594,-7646.12967409309,1
4864945.47442078,-7646.25141071667,1
4864945.55680338,-7646.17024239664,1
4864945.49668316,-7646.65439985994,1
4864945.64787999,-7646.83915875992,1
4864946.15038829,-7646.24827729316,1
4864946.18335922,-7646.23088860651,1
4864948.09400118,-7646.35560687981,1
4864946.89005641,-7646.53630878317,1
4864947.02885341,-7644.35645704314,1
4864947.48566265,-7644.3004540432,1
4864947.48566265,-7644.41927944318,1
4864947.68389485,-7644.20926674984,1
4864948.00657745,-7643.76875445983,1
4864947.67589245,-7644.00106754984,1
4864947.67600729,-7643.97273060985,1
4864947.67600729,-7644.03830560986,1
4864948.24859112,-7643.97510900981,1
4864949.21023495,-7643.94491540981,1
4864949.21023495,-7644.04626080981,1
4864949.21023495,-7644.49013690681,1
4864949.60920977,-7644.43109545341,1
4864949.65200877,-7644.43499445342,1
4864950.03943097,-7644.30484001342,1
4864949.99454737,-7644.45337768009,1
4864950.01643517,-7644.2988213201,1
4864949.77282337,-7644.2787258534,1
4864949.8263947,-7644.28895225342,1
4864949.8241863,-7644.31262485342,1
4864949.8308985,-7644.30485672009,1
4864935.99546557,-7665.35931604304,1
4864936.18387365,-7663.49072912647,1
4864935.19093452,-7665.30075726971,1
4864934.97638898,-7662.27227191683,1
4864935.60048261,-7665.14034102964,1
4864934.09858831,-7661.62714887923,1
4864933.90903978,-7662.05811790921,1
4864933.75442844,-7661.83638245924,1
4864934.81022053,-7661.34784651927,1
4864935.79384461,-7665.06902737965,1
4864934.05707694,-7657.87252730591,1
4864934.41820302,-7659.19477876591,1
4864934.23509724,-7657.51470798252,1
4864934.09561778,-7659.36306069233,1
4864934.72687928,-7658.21807021908,1
4864934.99851525,-7655.64929608921,1
4864934.87099539,-7657.83577425595,1
4864933.93631132,-7654.76513952945,1
4864933.95692579,-7659.30284531254,1
4864933.99314052,-7654.69085869945,1
4864931.56517967,-7651.87578618233,1
4864927.24567768,-7653.13371190587,1
4864929.3090402,-7653.45149342236,1
4864926.76068756,-7653.99631981573,1
4864935.65677691,-7657.2520770362,1
4864935.67591922,-7657.75894281621,1
4864926.49445663,-7644.99185608965,1
4864933.80414391,-7657.05369409291,1
4864926.69036894,-7653.42564887897,1
4864934.63092751,-7654.48123466605,1
4864934.79604984,-7655.13188026271,1
4864934.02252331,-7658.6770261126,1
4864934.3973286,-7659.29644432914,1
4864934.18191329,-7658.54772008247,1
4864933.9298104,-7656.39065386909,1
4864932.64066195,-7655.80207710235,1
4864933.26378154,-7657.57782887926,1
4864932.22835297,-7657.00262625932,1
