"LATITUDE","LONGITUDE","FLOOR"
4864956.54001026,-7638.54707572968,2
4864956.54001026,-7638.54707572968,2
4864956.99219858,-7640.27409001532,2
4864960.73802192,-7639.21160430075,2
4864960.73802192,-7637.03953954113,2
4864960.73802192,-7637.03953954113,2
4864960.73802192,-7637.03953954113,2
4864958.5814535,-7639.61251151258,2
4864958.70988182,-7638.63073690922,2
4864962.1712,-7635.63812857068,2
4864960.1518801,-7637.362192788,2
4864960.4756401,-7635.93478239821,2
4864963.90732192,-7635.93478239821,2
4864965.29394,-7634.9399285705,2
4864961.894,-7634.98156103801,2
4864961.894,-7635.00535714201,2
4864965.32568182,-7633.5125181807,2
4864966.96838,-7633.13772857083,2
4864966.96838,-7633.13772857083,2
4864953.70718,-7644.17671428621,2
4864966.96838,-7637.50735714287,2
4864966.96838,-7635.30671818172,2
4864966.96838,-7635.30671818172,2
4864962.5635,-7637.50735714287,2
4864966.96838,-7634.13258239854,2
4864962.5635,-7637.57278571437,2
4864962.5635,-7639.74962857153,2
4864942.8061,-7646.35355714336,2
4864945.67036835,-7645.48457904557,2
4864945.67036835,-7645.48457904557,2
4864947.68024834,-7643.93812190287,2
4864947.68024834,-7643.93812190287,2
4864947.68024834,-7643.93812190287,2
4864947.68024834,-7643.93812190287,2
4864943.81104,-7647.75717142916,2
4864943.81104,-7647.75717142916,2
4864943.81104,-7647.75717142916,2
4864942.8061,-7648.53040000051,2
4864947.68024834,-7643.16489333152,2
4864944.81598,-7646.98394285781,2
4864944.81598,-7646.98394285781,2
4864947.8308,-7643.11780000106,2
4864948.03464,-7643.48229999989,1
4864948.03464,-7643.48229999989,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864948.25548,-7643.87220000029,1
4864948.03464,-7643.48229999989,1
4864948.25548,-7643.87220000029,1
4864948.25548,-7643.87220000029,1
4864948.45608,-7644.15279333393,1
4864948.25548,-7643.87220000029,1
4864948.25548,-7643.87220000029,1
4864948.45608,-7644.15279333393,1
4864948.65135493,-7644.45885856666,1
4864948.43051493,-7644.06895856626,1
4864951.39217493,-7641.23757856555,1
4864958.33386498,-7637.23755375046,1
4864962.03566,-7635.8387333336,1
4864958.51645303,-7637.72698071499,1
4864958.51645303,-7637.72698071499,1
4864961.9813935,-7635.75010833724,2
4864958.81303302,-7638.25060071473,1
4864958.55933016,-7638.20092579791,2
4864962.09132,-7635.9129533338,1
4864962.09132,-7635.9129533338,1
4864962.09132,-7635.91295333381,1
4864962.09132,-7635.91295333381,1
4864962.09132,-7635.9129533338,1
4864958.57211303,-7637.8012007152,1
4864958.57211303,-7637.8012007152,1
4864965.1088,-7633.20560000092,1
4864965.1088,-7633.20560000092,1
4864965.1088,-7633.20560000092,1
4864961.8504,-7635.46355333428,1
4864948.3422216,-7644.037792203,1
4864948.1213816,-7643.64789220261,1
4864951.5803816,-7641.6705322029,1
4864954.90683493,-7639.33443856605,1
4864952.50668033,-7641.61299754575,1
4864955.83313366,-7639.2769039089,1
4864948.1213816,-7643.64789220261,1
4864951.5803816,-7641.6705322029,1
4864948.3422216,-7644.037792203,1
4864958.3914,-7637.44091333399,1
4864961.79474,-7635.38933333407,1
4864962.34708333,-7635.02537777854,1
4864949.70838844,-7641.3365757299,2
4864955.07201493,-7639.65011856623,1
4864955.07201493,-7639.65011856623,1
4864958.55658,-7637.75659333418,1
4864947.68024834,-7642.76398611969,2
4864953.14007026,-7641.3365757299,2
4864953.14007026,-7641.3365757299,2
4864953.14007026,-7641.3365757299,2
4864953.14007026,-7641.3365757299,2
4864960.06837858,-7635.44751414425,2
4864953.14007026,-7641.3365757299,2
4864953.14007026,-7641.3365757299,2
4864953.14007026,-7641.3365757299,2
4864953.14007026,-7641.3365757299,2
4864953.14007026,-7641.3365757299,2
4864948.43051493,-7644.06895856626,1
4864949.70838844,-7642.47472897646,2
4864949.70838844,-7640.3810432622,2
4864949.70838844,-7640.27409001532,2
4864953.43208844,-7640.27409001532,2
4864954.83563016,-7639.61251151258,2
4864962.43358182,-7639.40396548057,2
4864962.10982182,-7636.81259405182,2
4864965.55632182,-7636.39553246691,2
4864956.99202,-7641.47680000003,2
4864956.99202,-7641.47680000003,2
4864956.99202,-7641.47680000003,2
4864956.99202,-7638.59617142805,2
4864957.85070975,-7638.08613965231,2
4864961.72066,-7640.67751108106,2
4864961.72066,-7640.67751108106,2
4864961.72066,-7640.67751108106,2
4864958.17446975,-7638.4352396524,2
4864953.44582975,-7641.39089679555,2
4864953.44582975,-7640.27095393833,2
4864957.89726975,-7638.08613965231,2
4864945.99842975,-7644.92745393937,2
4864945.99842975,-7645.70068251072,2
4864945.99842975,-7645.70068251072,2
4864945.99842975,-7644.92745393937,2
4864945.99842975,-7644.92745393937,2
4864945.99842975,-7644.92745393937,2
4864945.99842975,-7645.70068251072,2
4864945.99842975,-7644.92745393937,2
4864945.99842975,-7645.70068251072,2
4864935.21929079,-7648.59999518302,1
4864941.35966,-7647.33632000089,1
4864936.14431079,-7649.39183518347,1
4864936.14431079,-7649.39183518347,1
4864934.73386,-7648.14762000069,1
4864934.28184,-7647.79008000046,1
4864935.20686,-7648.58192000091,1
4864936.3263,-7650.65246000066,1
4864936.3263,-7650.65246000066,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864936.52072,-7651.93115999997,1
4864935.40128,-7649.86062000021,1
4864935.20686,-7648.58192000091,1
4864934.92828,-7649.42631999999,1
4864933.80884,-7647.35578000024,1
4864933.80884,-7647.35578000024,1
4864934.73386,-7648.14762000069,1
4864934.92828,-7649.42631999999,1
4864937.59918,-7653.39824000075,1
4864937.26375079,-7651.46237518322,1
4864937.26375079,-7651.46237518322,1
4864936.33873079,-7650.67053518277,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864937.06933079,-7650.18367518392,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864948.03464,-7643.48229999989,1
4864948.03464,-7643.48229999989,1
4864947.8138,-7643.0923999995,1
4864948.03464,-7643.48229999989,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
